transaction_id,timestamp,amount,merchant_category,card_present,hour_of_day,day_of_week,country_mismatch,previous_fraud_flag,is_fraud
TXN0000350,2024-01-27 10:48:41,14.39,online,1,10,5,1,0,0
TXN0000351,2024-01-27 10:55:21,100.62,restaurant,0,10,5,0,0,0
TXN0000352,2024-01-27 13:54:28,433.24,online,0,13,5,0,0,0
TXN0000353,2024-01-27 14:11:05,42.59,fuel,1,14,5,0,0,0
TXN0000354,2024-01-27 19:24:07,145.56,travel,1,19,5,1,0,0
TXN0000355,2024-01-28 00:30:25,114.81,retail,0,0,6,0,0,0
TXN0000356,2024-01-28 00:44:43,16.01,online,0,0,6,0,0,0
TXN0000357,2024-01-28 00:51:28,34.19,retail,1,0,6,0,0,0
TXN0000358,2024-01-28 01:47:53,7.11,restaurant,0,1,6,0,0,0
TXN0000359,2024-01-28 03:00:11,25.9,retail,1,3,6,0,0,0
TXN0000360,2024-01-28 09:09:05,15.62,restaurant,1,9,6,0,0,0
TXN0000361,2024-01-28 12:04:42,20.42,grocery,1,12,6,0,0,0
TXN0000362,2024-01-28 20:45:58,13.47,restaurant,1,20,6,0,0,0
TXN0000363,2024-01-28 23:06:28,23.46,grocery,1,23,6,0,0,0
TXN0000364,2024-01-28 23:54:07,62.72,restaurant,1,23,6,0,0,0
TXN0000365,2024-01-29 06:20:24,28.69,retail,0,6,0,0,0,0
TXN0000366,2024-01-29 08:10:09,3.54,fuel,0,8,0,0,0,0
TXN0000367,2024-01-29 09:02:35,13.53,grocery,1,9,0,1,0,0
TXN0000368,2024-01-29 09:28:32,5.35,retail,1,9,0,0,0,0
TXN0000369,2024-01-29 09:51:21,44.38,retail,0,9,0,0,0,0
TXN0000370,2024-01-29 12:13:46,60.58,grocery,1,12,0,1,0,0
TXN0000371,2024-01-29 12:38:52,45.05,grocery,1,12,0,0,0,0
TXN0000372,2024-01-29 17:47:28,12.87,grocery,0,17,0,0,0,0
TXN0000373,2024-01-29 21:46:09,44.53,grocery,1,21,0,1,0,0
TXN0000374,2024-01-29 22:15:38,18.84,restaurant,1,22,0,0,0,0
TXN0000375,2024-01-29 23:56:37,8.45,restaurant,0,23,0,1,0,0
TXN0000376,2024-01-30 05:13:54,80.67,retail,1,5,1,0,0,0
TXN0000377,2024-01-30 07:13:45,88.38,grocery,1,7,1,0,0,0
TXN0000378,2024-01-30 09:55:17,103.41,grocery,0,9,1,0,0,1
TXN0000379,2024-01-30 11:14:27,15.96,grocery,0,11,1,0,0,0
TXN0000380,2024-01-30 12:25:02,136.35,retail,1,12,1,0,0,0
TXN0000381,2024-01-30 13:20:12,18.31,restaurant,1,13,1,0,0,0
TXN0000382,2024-01-30 14:54:32,72.54,retail,1,14,1,0,0,0
TXN0000383,2024-01-30 20:41:02,17.94,grocery,1,20,1,0,0,0
TXN0000384,2024-01-31 02:00:37,25.31,grocery,1,2,2,0,0,0
TXN0000385,2024-01-31 03:58:07,1.81,fuel,1,3,2,0,0,0
TXN0000386,2024-01-31 04:42:53,23.05,grocery,1,4,2,0,0,0
TXN0000387,2024-01-31 08:50:56,36.94,grocery,0,8,2,0,0,0
TXN0000388,2024-01-31 09:23:05,20.25,grocery,1,9,2,0,0,0
TXN0000389,2024-01-31 09:25:25,272.44,healthcare,0,9,2,0,0,0
TXN0000390,2024-01-31 16:51:01,8.21,retail,1,16,2,0,0,0
TXN0000391,2024-01-31 19:14:23,16.84,retail,0,19,2,0,0,0
TXN0000392,2024-01-31 19:43:56,11.18,healthcare,1,19,2,0,0,0
TXN0000393,2024-01-31 20:09:38,16.84,grocery,1,20,2,0,0,0
TXN0000394,2024-01-31 22:56:58,114.17,healthcare,0,22,2,0,0,0
TXN0000395,2024-01-31 23:01:00,195.12,grocery,0,23,2,1,0,0
TXN0000396,2024-02-01 00:48:55,14.28,retail,1,0,3,0,0,0
TXN0000397,2024-02-01 01:03:36,13.91,restaurant,1,1,3,0,0,0
TXN0000398,2024-02-01 08:53:01,8.26,restaurant,1,8,3,0,0,0
TXN0000399,2024-02-01 09:12:19,158.78,fuel,1,9,3,0,0,0
TXN0000400,2024-02-01 09:34:27,127.13,grocery,1,9,3,0,0,0
TXN0000401,2024-02-01 11:37:37,29.16,healthcare,0,11,3,0,0,0
TXN0000402,2024-02-01 12:38:42,6.2,restaurant,1,12,3,0,0,0
TXN0000403,2024-02-01 15:35:33,6.9,travel,1,15,3,0,0,0
TXN0000404,2024-02-01 16:01:53,40.64,fuel,1,16,3,0,0,0
TXN0000405,2024-02-01 16:33:27,64.02,grocery,0,16,3,0,0,0
TXN0000406,2024-02-01 17:54:47,2.77,fuel,1,17,3,0,0,0
TXN0000407,2024-02-01 23:48:47,22.52,retail,1,23,3,0,0,0
TXN0000408,2024-02-02 00:12:08,230.89,travel,1,0,4,0,0,0
TXN0000409,2024-02-02 00:19:51,25.51,grocery,0,0,4,0,0,0
TXN0000410,2024-02-02 00:46:19,197.86,retail,1,0,4,0,0,0
TXN0000411,2024-02-02 06:24:14,72.16,travel,1,6,4,0,0,0
TXN0000412,2024-02-02 09:38:40,9.01,retail,1,9,4,0,0,0
TXN0000413,2024-02-02 10:24:47,23.31,grocery,0,10,4,0,0,0
TXN0000414,2024-02-02 11:00:56,28.38,grocery,1,11,4,0,0,0
TXN0000415,2024-02-02 12:00:28,10.56,online,1,12,4,0,0,0
TXN0000416,2024-02-02 13:50:18,10.34,grocery,1,13,4,0,0,0
TXN0000417,2024-02-02 15:16:15,201.97,travel,1,15,4,0,0,0
TXN0000418,2024-02-02 18:02:45,10.25,healthcare,1,18,4,1,0,0
TXN0000419,2024-02-02 18:14:18,120.8,grocery,1,18,4,0,0,0
TXN0000420,2024-02-02 18:49:48,19.61,grocery,1,18,4,0,0,0
TXN0000421,2024-02-02 19:00:30,32.11,travel,1,19,4,0,0,0
TXN0000422,2024-02-02 20:24:43,64.99,grocery,1,20,4,0,0,0
TXN0000423,2024-02-02 20:49:09,16.15,retail,1,20,4,0,1,0
TXN0000424,2024-02-02 21:19:24,65.46,travel,1,21,4,1,0,0
TXN0000425,2024-02-02 23:58:29,2.84,retail,1,23,4,0,0,0
TXN0000426,2024-02-03 00:15:38,56.13,restaurant,1,0,5,0,0,0
TXN0000427,2024-02-03 01:21:42,1.71,travel,1,1,5,0,0,0
TXN0000428,2024-02-03 01:28:21,25.22,retail,0,1,5,0,0,0
TXN0000429,2024-02-03 02:29:30,92.3,grocery,0,2,5,0,1,0
TXN0000430,2024-02-03 02:32:50,69.88,retail,1,2,5,0,0,0
TXN0000431,2024-02-03 04:32:11,6.97,entertainment,1,4,5,0,0,0
TXN0000432,2024-02-03 06:03:39,8.14,travel,0,6,5,0,0,0
TXN0000433,2024-02-03 11:28:33,14.49,retail,0,11,5,0,0,0
TXN0000434,2024-02-03 11:29:57,41.41,restaurant,1,11,5,1,0,0
TXN0000435,2024-02-03 12:47:55,2.89,grocery,1,12,5,0,0,0
TXN0000436,2024-02-03 15:06:38,32.59,grocery,0,15,5,0,0,0
TXN0000437,2024-02-03 17:22:16,48.12,grocery,0,17,5,0,0,0
TXN0000438,2024-02-03 20:32:35,23.58,healthcare,0,20,5,0,0,0
TXN0000439,2024-02-03 20:48:02,62.2,grocery,1,20,5,0,0,0
TXN0000440,2024-02-04 01:03:11,43.31,online,1,1,6,0,0,0
TXN0000441,2024-02-04 01:29:31,17.29,grocery,0,1,6,0,0,0
TXN0000442,2024-02-04 02:15:53,3.24,restaurant,1,2,6,0,0,0
TXN0000443,2024-02-04 03:47:11,38.87,restaurant,1,3,6,1,0,0
TXN0000444,2024-02-04 05:45:23,10.55,restaurant,0,5,6,0,1,0
TXN0000445,2024-02-04 07:37:32,16.54,online,1,7,6,1,0,0
TXN0000446,2024-02-04 08:04:13,58.85,fuel,1,8,6,0,0,0
TXN0000447,2024-02-04 08:59:36,181.42,entertainment,1,8,6,0,0,0
TXN0000448,2024-02-04 09:56:44,31.64,grocery,1,9,6,0,0,0
TXN0000449,2024-02-04 10:25:53,64.38,online,1,10,6,0,0,0
TXN0000450,2024-02-04 11:31:40,5.85,grocery,1,11,6,0,0,0
TXN0000451,2024-02-04 13:02:39,44.46,fuel,1,13,6,0,0,0
TXN0000452,2024-02-04 13:31:31,30.82,retail,1,13,6,0,0,0
TXN0000453,2024-02-04 16:27:02,144.76,restaurant,1,16,6,0,0,0
TXN0000454,2024-02-04 16:37:51,17.31,grocery,0,16,6,0,0,0
TXN0000455,2024-02-04 16:40:36,24.78,grocery,1,16,6,0,0,0
TXN0000456,2024-02-04 17:02:19,117.99,grocery,0,17,6,0,0,0
TXN0000457,2024-02-04 17:50:34,29.65,fuel,1,17,6,0,0,0
TXN0000458,2024-02-04 17:56:38,8.75,online,1,17,6,0,0,0
TXN0000459,2024-02-04 18:19:15,707.66,fuel,0,18,6,0,0,0
TXN0000460,2024-02-04 22:08:06,9.08,grocery,0,22,6,0,0,0
TXN0000461,2024-02-04 23:45:27,30.64,retail,1,23,6,1,0,0
TXN0000462,2024-02-05 01:47:39,50.2,restaurant,1,1,0,0,0,0
TXN0000463,2024-02-05 04:23:05,45.66,retail,0,4,0,0,0,1
TXN0000464,2024-02-05 08:03:24,26.37,restaurant,1,8,0,1,0,0
TXN0000465,2024-02-05 09:08:47,26.53,restaurant,1,9,0,0,0,0
TXN0000466,2024-02-05 09:31:34,24.98,retail,1,9,0,0,0,0
TXN0000467,2024-02-05 11:03:13,8.68,grocery,1,11,0,0,0,0
TXN0000468,2024-02-05 11:42:19,437.14,retail,0,11,0,0,1,0
TXN0000469,2024-02-05 12:33:49,25.43,travel,1,12,0,0,0,0
TXN0000470,2024-02-05 16:37:22,67.78,grocery,0,16,0,0,1,0
TXN0000471,2024-02-05 17:01:20,22.16,fuel,0,17,0,0,0,0
TXN0000472,2024-02-05 17:27:27,21.63,retail,0,17,0,1,0,1
TXN0000473,2024-02-05 17:40:34,19.17,online,1,17,0,0,0,0
TXN0000474,2024-02-05 20:42:35,5.16,travel,1,20,0,0,0,0
TXN0000475,2024-02-05 20:58:51,27.31,online,1,20,0,1,0,0
TXN0000476,2024-02-06 01:45:23,20.32,online,1,1,1,0,0,0
TXN0000477,2024-02-06 02:34:43,135.07,entertainment,1,2,1,1,0,1
TXN0000478,2024-02-06 02:55:26,7.88,retail,0,2,1,0,0,0
TXN0000479,2024-02-06 03:10:25,16.57,restaurant,1,3,1,0,0,0
TXN0000480,2024-02-06 03:34:41,11.27,grocery,1,3,1,0,0,0
TXN0000481,2024-02-06 04:13:52,186.99,retail,0,4,1,0,0,0
TXN0000482,2024-02-06 04:36:54,11.67,grocery,0,4,1,0,0,0
TXN0000483,2024-02-06 09:42:58,65.02,grocery,1,9,1,0,0,0
TXN0000484,2024-02-06 10:31:12,106.08,grocery,0,10,1,0,0,0
TXN0000485,2024-02-06 10:47:43,27.79,retail,1,10,1,0,0,0
TXN0000486,2024-02-06 11:49:41,6.35,grocery,0,11,1,0,0,0
TXN0000487,2024-02-06 14:31:03,6.44,retail,1,14,1,0,0,0
TXN0000488,2024-02-06 15:27:57,92.92,online,1,15,1,0,0,0
TXN0000489,2024-02-06 21:03:28,7.3,online,1,21,1,0,0,0
TXN0000490,2024-02-06 21:41:24,53.01,restaurant,1,21,1,0,0,0
TXN0000491,2024-02-06 22:26:30,37.99,retail,0,22,1,0,0,0
TXN0000492,2024-02-06 22:27:14,52.07,retail,1,22,1,0,0,0
TXN0000493,2024-02-07 02:38:45,58.32,retail,1,2,2,0,0,0
TXN0000494,2024-02-07 04:35:34,10.8,travel,1,4,2,0,0,0
TXN0000495,2024-02-07 04:38:42,10.27,grocery,1,4,2,0,0,0
TXN0000496,2024-02-07 10:18:53,78.09,healthcare,0,10,2,0,0,0
TXN0000497,2024-02-07 10:52:12,15.56,grocery,1,10,2,0,0,0
TXN0000498,2024-02-07 12:30:28,1.22,online,0,12,2,0,0,0
TXN0000499,2024-02-07 12:46:14,72.13,retail,0,12,2,0,0,0
TXN0000500,2024-02-07 13:26:16,9.55,grocery,1,13,2,0,0,0
TXN0000501,2024-02-07 14:18:12,58.01,online,0,14,2,0,0,0
TXN0000502,2024-02-07 14:26:14,176.16,grocery,1,14,2,0,0,0
TXN0000503,2024-02-07 16:45:47,33.79,online,1,16,2,0,0,0
TXN0000504,2024-02-07 17:48:35,109.39,retail,1,17,2,1,0,0
TXN0000505,2024-02-07 17:54:19,39.83,grocery,1,17,2,0,0,0
TXN0000506,2024-02-07 21:25:23,222.5,grocery,1,21,2,0,0,0
TXN0000507,2024-02-07 22:21:21,9.26,online,1,22,2,0,0,0
TXN0000508,2024-02-08 00:22:01,32.79,restaurant,0,0,3,0,0,0
TXN0000509,2024-02-08 04:15:07,74.28,entertainment,1,4,3,0,0,0
TXN0000510,2024-02-08 04:18:03,26.35,online,0,4,3,0,0,0
TXN0000511,2024-02-08 04:25:41,131.98,travel,1,4,3,0,0,0
TXN0000512,2024-02-08 04:44:28,19.72,restaurant,1,4,3,0,0,0
TXN0000513,2024-02-08 06:12:46,396.73,travel,1,6,3,0,1,0
TXN0000514,2024-02-08 06:12:47,422.69,fuel,1,6,3,0,0,0
TXN0000515,2024-02-08 07:37:20,46.46,grocery,1,7,3,0,0,0
TXN0000516,2024-02-08 09:46:03,64.27,restaurant,0,9,3,0,0,0
TXN0000517,2024-02-08 09:56:21,138.38,grocery,0,9,3,0,0,0
TXN0000518,2024-02-08 10:14:09,7.97,restaurant,1,10,3,0,0,0
TXN0000519,2024-02-08 12:41:20,6.86,online,1,12,3,0,0,0
TXN0000520,2024-02-08 14:22:16,149.56,retail,1,14,3,0,0,0
TXN0000521,2024-02-08 15:39:40,46.01,retail,1,15,3,1,0,0
TXN0000522,2024-02-08 16:05:56,25.23,restaurant,1,16,3,0,0,0
TXN0000523,2024-02-08 16:18:18,33.56,grocery,0,16,3,0,0,0
TXN0000524,2024-02-08 16:53:41,1.89,restaurant,0,16,3,0,0,0
TXN0000525,2024-02-08 17:48:32,26.35,online,1,17,3,0,0,0
TXN0000526,2024-02-08 20:14:06,13.41,retail,1,20,3,0,0,0
TXN0000527,2024-02-08 22:16:22,99.65,restaurant,1,22,3,1,0,0
TXN0000528,2024-02-08 22:24:27,109.29,online,0,22,3,0,0,0
TXN0000529,2024-02-08 23:03:36,66.16,grocery,1,23,3,0,0,0
TXN0000530,2024-02-09 03:32:11,53.23,restaurant,1,3,4,1,0,0
TXN0000531,2024-02-09 03:50:04,5.49,grocery,1,3,4,0,0,0
TXN0000532,2024-02-09 04:03:22,67.27,healthcare,0,4,4,0,0,0
TXN0000533,2024-02-09 04:50:59,70.48,travel,0,4,4,0,0,0
TXN0000534,2024-02-09 07:48:38,147.56,retail,1,7,4,0,0,0
TXN0000535,2024-02-09 09:26:18,420.67,grocery,1,9,4,1,0,0
TXN0000536,2024-02-09 12:15:54,4.34,grocery,0,12,4,0,0,0
TXN0000537,2024-02-09 15:07:24,20.78,travel,1,15,4,0,0,0
TXN0000538,2024-02-09 15:50:10,13.59,restaurant,1,15,4,0,0,0
TXN0000539,2024-02-09 15:55:21,40.73,fuel,0,15,4,0,0,0
TXN0000540,2024-02-09 18:55:54,33.65,online,1,18,4,0,0,0
TXN0000541,2024-02-09 20:06:05,25.01,retail,1,20,4,0,0,0
TXN0000542,2024-02-09 21:18:46,113.65,online,1,21,4,0,0,0
TXN0000543,2024-02-09 21:56:11,8.83,healthcare,0,21,4,0,0,0
TXN0000544,2024-02-10 08:45:16,9.49,retail,0,8,5,0,0,0
TXN0000545,2024-02-10 09:06:50,9.69,travel,1,9,5,0,0,0
TXN0000546,2024-02-10 09:39:45,21.49,fuel,0,9,5,0,0,0
TXN0000547,2024-02-10 09:56:40,7.58,grocery,0,9,5,0,0,0
TXN0000548,2024-02-10 10:47:23,31.24,entertainment,0,10,5,0,0,0
TXN0000549,2024-02-10 12:18:30,27.15,grocery,1,12,5,0,0,0
TXN0000550,2024-02-10 13:11:04,12.89,travel,1,13,5,0,0,0
TXN0000551,2024-02-10 17:03:49,94.49,online,0,17,5,1,0,0
TXN0000552,2024-02-10 17:37:09,30.83,retail,1,17,5,0,0,0
TXN0000553,2024-02-10 19:01:13,118.53,retail,1,19,5,0,0,0
TXN0000554,2024-02-10 19:45:37,26.2,retail,1,19,5,0,0,0
TXN0000555,2024-02-10 21:12:52,32.17,grocery,0,21,5,1,0,0
TXN0000556,2024-02-10 21:44:11,16.86,grocery,1,21,5,0,0,0
TXN0000557,2024-02-10 22:36:33,32.84,restaurant,1,22,5,0,0,0
TXN0000558,2024-02-10 22:42:54,77.84,retail,1,22,5,0,0,0
TXN0000559,2024-02-11 05:35:35,20.21,retail,1,5,6,1,0,0
TXN0000560,2024-02-11 09:20:12,61.69,grocery,1,9,6,0,0,0
TXN0000561,2024-02-11 10:27:06,12.49,entertainment,1,10,6,0,0,0
TXN0000562,2024-02-11 11:08:39,82.34,restaurant,1,11,6,0,0,0
TXN0000563,2024-02-11 12:15:52,16.51,retail,0,12,6,0,0,0
TXN0000564,2024-02-11 12:16:10,92.02,restaurant,1,12,6,0,0,0
TXN0000565,2024-02-11 14:48:29,35.63,grocery,0,14,6,1,0,0
TXN0000566,2024-02-11 15:19:37,205.44,online,1,15,6,0,0,0
TXN0000567,2024-02-11 15:33:05,8.29,retail,1,15,6,0,0,0
TXN0000568,2024-02-11 19:17:00,5.63,grocery,1,19,6,0,0,0
TXN0000569,2024-02-11 19:29:12,15.81,fuel,1,19,6,0,0,0
TXN0000570,2024-02-12 01:01:47,6.29,online,1,1,0,0,0,0
TXN0000571,2024-02-12 02:15:34,6.3,online,1,2,0,0,0,0
TXN0000572,2024-02-12 02:25:11,69.82,entertainment,0,2,0,0,0,0
TXN0000573,2024-02-12 03:41:34,32.95,entertainment,1,3,0,0,0,0
TXN0000574,2024-02-12 05:34:06,18.62,restaurant,0,5,0,0,0,0
TXN0000575,2024-02-12 06:54:17,20.81,retail,1,6,0,0,0,0
TXN0000576,2024-02-12 07:16:26,16.17,retail,1,7,0,0,0,0
TXN0000577,2024-02-12 07:59:33,239.95,restaurant,1,7,0,0,0,0
TXN0000578,2024-02-12 12:31:53,13.7,grocery,1,12,0,0,0,0
TXN0000579,2024-02-12 17:49:38,6.78,grocery,1,17,0,0,0,0
TXN0000580,2024-02-12 19:26:07,86.08,travel,1,19,0,0,0,0
TXN0000581,2024-02-12 21:20:18,25.56,online,1,21,0,0,0,0
TXN0000582,2024-02-13 00:18:45,382.42,online,0,0,1,0,1,0
TXN0000583,2024-02-13 01:43:54,17.61,restaurant,1,1,1,1,0,0
TXN0000584,2024-02-13 03:45:11,91.39,grocery,0,3,1,0,0,0
TXN0000585,2024-02-13 05:10:33,121.34,retail,1,5,1,0,0,0
TXN0000586,2024-02-13 05:52:20,17.71,retail,1,5,1,0,0,0
TXN0000587,2024-02-13 06:21:53,13.58,fuel,1,6,1,0,0,0
TXN0000588,2024-02-13 06:35:24,80.61,entertainment,1,6,1,0,0,0
TXN0000589,2024-02-13 07:36:49,66.01,fuel,0,7,1,0,0,0
TXN0000590,2024-02-13 09:20:18,6.09,online,0,9,1,0,0,1
TXN0000591,2024-02-13 09:30:50,8.55,fuel,1,9,1,0,0,0
TXN0000592,2024-02-13 09:39:16,1.58,retail,1,9,1,0,0,0
TXN0000593,2024-02-13 10:01:51,67.66,grocery,0,10,1,0,0,0
TXN0000594,2024-02-13 12:20:43,24.19,grocery,1,12,1,0,0,0
TXN0000595,2024-02-13 13:26:46,27.26,restaurant,1,13,1,0,0,0
TXN0000596,2024-02-13 16:19:53,4.35,restaurant,1,16,1,0,0,0
TXN0000597,2024-02-13 16:51:58,8.87,grocery,1,16,1,0,0,0
TXN0000598,2024-02-13 19:14:27,18.66,fuel,1,19,1,0,0,0
TXN0000599,2024-02-13 20:10:08,14.78,grocery,1,20,1,0,0,0
TXN0000600,2024-02-13 20:39:19,38.15,fuel,0,20,1,0,0,0
TXN0000601,2024-02-13 21:13:11,66.7,online,1,21,1,0,0,0
TXN0000602,2024-02-14 00:32:09,504.48,travel,0,0,2,0,0,0
TXN0000603,2024-02-14 00:56:26,32.33,travel,0,0,2,0,0,0
TXN0000604,2024-02-14 07:02:34,126.28,restaurant,1,7,2,0,0,0
TXN0000605,2024-02-14 10:39:34,12.23,travel,1,10,2,0,0,0
TXN0000606,2024-02-14 11:15:09,4.44,grocery,1,11,2,0,0,0
TXN0000607,2024-02-14 11:16:09,21.7,fuel,0,11,2,0,0,0
TXN0000608,2024-02-14 12:02:02,4.87,restaurant,1,12,2,0,0,0
TXN0000609,2024-02-14 12:26:53,33.7,restaurant,0,12,2,0,0,0
TXN0000610,2024-02-14 15:28:34,12.98,online,1,15,2,0,0,0
TXN0000611,2024-02-14 19:12:24,3.17,travel,1,19,2,0,1,0
TXN0000612,2024-02-14 19:21:34,265.93,retail,1,19,2,0,0,0
TXN0000613,2024-02-14 20:42:14,17.37,travel,1,20,2,0,0,0
TXN0000614,2024-02-14 22:25:59,4.64,grocery,0,22,2,0,1,0
TXN0000615,2024-02-15 03:11:38,97.3,travel,0,3,3,0,0,0
TXN0000616,2024-02-15 04:04:59,13.81,restaurant,1,4,3,0,0,0
TXN0000617,2024-02-15 04:52:14,122.51,restaurant,1,4,3,0,0,0
TXN0000618,2024-02-15 05:05:57,13.73,grocery,1,5,3,0,0,0
TXN0000619,2024-02-15 05:35:26,17.3,restaurant,1,5,3,0,0,0
TXN0000620,2024-02-15 05:41:50,50.09,restaurant,1,5,3,0,0,0
TXN0000621,2024-02-15 07:07:20,67.48,retail,1,7,3,0,0,0
TXN0000622,2024-02-15 07:47:22,83.28,grocery,0,7,3,0,0,0
TXN0000623,2024-02-15 14:19:53,29.73,grocery,1,14,3,0,0,0
TXN0000624,2024-02-15 20:48:55,62.45,retail,1,20,3,0,0,0
TXN0000625,2024-02-15 22:04:10,81.02,grocery,0,22,3,0,1,0
TXN0000626,2024-02-15 23:59:26,42.13,travel,0,23,3,0,0,0
TXN0000627,2024-02-16 01:15:40,27.91,fuel,0,1,4,0,0,0
TXN0000628,2024-02-16 02:13:09,5.85,restaurant,1,2,4,0,0,0
TXN0000629,2024-02-16 04:41:55,67.97,entertainment,1,4,4,0,0,0
TXN0000630,2024-02-16 07:43:52,34.83,grocery,0,7,4,0,0,1
TXN0000631,2024-02-16 07:57:10,20.16,grocery,1,7,4,0,0,0
TXN0000632,2024-02-16 08:07:19,153.44,online,1,8,4,0,0,0
TXN0000633,2024-02-16 10:29:57,5.97,online,1,10,4,0,0,0
TXN0000634,2024-02-16 10:56:22,238.14,online,1,10,4,0,0,0
TXN0000635,2024-02-16 12:51:47,32.24,grocery,0,12,4,0,0,0
TXN0000636,2024-02-16 13:34:23,48.47,online,1,13,4,0,0,0
TXN0000637,2024-02-16 13:43:17,20.61,restaurant,1,13,4,0,0,0
TXN0000638,2024-02-16 15:20:44,4.48,restaurant,0,15,4,0,0,0
TXN0000639,2024-02-16 16:35:36,28.01,grocery,0,16,4,0,0,0
TXN0000640,2024-02-16 17:00:08,49.49,healthcare,1,17,4,0,0,0
TXN0000641,2024-02-16 17:44:27,74.55,grocery,0,17,4,1,0,0
TXN0000642,2024-02-16 18:16:31,26.11,online,1,18,4,0,0,0
TXN0000643,2024-02-16 18:58:23,2.38,travel,0,18,4,0,0,0
TXN0000644,2024-02-16 19:37:36,5.21,online,1,19,4,0,1,0
TXN0000645,2024-02-16 19:50:56,388.55,online,1,19,4,0,0,0
TXN0000646,2024-02-16 21:37:14,8.93,online,1,21,4,0,0,0
TXN0000647,2024-02-16 23:59:36,183.54,grocery,0,23,4,0,0,1
TXN0000648,2024-02-17 01:09:23,10.8,grocery,1,1,5,0,0,0
TXN0000649,2024-02-17 02:18:11,26.6,retail,1,2,5,0,0,0
TXN0000650,2024-02-17 04:59:12,70.12,restaurant,0,4,5,0,0,0
TXN0000651,2024-02-17 05:01:13,12.38,grocery,1,5,5,0,0,0
TXN0000652,2024-02-17 05:13:05,223.78,grocery,0,5,5,0,0,0
TXN0000653,2024-02-17 10:06:44,36.27,restaurant,1,10,5,0,0,0
TXN0000654,2024-02-17 14:34:39,57.57,grocery,1,14,5,0,0,0
TXN0000655,2024-02-17 17:23:09,24.02,grocery,1,17,5,0,0,0
TXN0000656,2024-02-17 18:35:57,73.0,fuel,1,18,5,0,0,0
TXN0000657,2024-02-17 18:52:14,220.2,restaurant,1,18,5,0,0,0
TXN0000658,2024-02-17 19:40:15,28.29,healthcare,1,19,5,0,0,0
TXN0000659,2024-02-17 20:03:57,263.92,fuel,1,20,5,0,0,0
TXN0000660,2024-02-17 20:30:43,15.9,grocery,1,20,5,0,0,0
TXN0000661,2024-02-17 20:55:09,82.84,online,1,20,5,0,0,0
TXN0000662,2024-02-17 22:08:37,59.56,retail,0,22,5,0,1,1
TXN0000663,2024-02-18 02:10:20,9.19,travel,1,2,6,0,0,0
TXN0000664,2024-02-18 02:45:45,42.8,grocery,1,2,6,1,0,0
TXN0000665,2024-02-18 04:34:14,33.41,grocery,0,4,6,0,0,0
TXN0000666,2024-02-18 05:13:15,11.9,grocery,1,5,6,0,0,0
TXN0000667,2024-02-18 06:13:06,50.89,retail,1,6,6,0,0,0
TXN0000668,2024-02-18 06:44:11,39.47,healthcare,0,6,6,0,0,0
TXN0000669,2024-02-18 09:04:07,30.35,travel,1,9,6,0,0,0
TXN0000670,2024-02-18 10:26:21,30.5,online,0,10,6,0,0,0
TXN0000671,2024-02-18 14:17:27,29.72,healthcare,1,14,6,0,0,0
TXN0000672,2024-02-18 14:33:21,21.3,travel,1,14,6,0,0,1
TXN0000673,2024-02-18 16:47:01,39.17,grocery,1,16,6,0,0,0
TXN0000674,2024-02-18 19:36:17,15.29,entertainment,1,19,6,0,0,0
TXN0000675,2024-02-18 19:58:08,802.85,restaurant,0,19,6,1,0,0
TXN0000676,2024-02-18 22:38:26,6.1,grocery,1,22,6,0,0,0
TXN0000677,2024-02-18 22:40:07,16.42,retail,0,22,6,0,0,0
TXN0000678,2024-02-19 00:08:31,18.05,fuel,0,0,0,0,0,0
TXN0000679,2024-02-19 00:29:21,383.21,restaurant,0,0,0,0,0,0
TXN0000680,2024-02-19 01:03:14,6.79,retail,0,1,0,0,0,0
TXN0000681,2024-02-19 02:40:38,55.21,grocery,1,2,0,0,0,0
TXN0000682,2024-02-19 03:54:07,44.62,grocery,0,3,0,0,0,1
TXN0000683,2024-02-19 06:56:01,49.42,grocery,0,6,0,0,0,0
TXN0000684,2024-02-19 07:17:56,146.0,online,1,7,0,0,0,0
TXN0000685,2024-02-19 10:13:49,142.45,entertainment,0,10,0,0,0,0
TXN0000686,2024-02-19 18:35:58,19.28,grocery,1,18,0,0,0,0
TXN0000687,2024-02-19 19:28:55,41.8,restaurant,1,19,0,1,0,0
TXN0000688,2024-02-19 19:57:18,3.54,grocery,1,19,0,1,0,0
TXN0000689,2024-02-19 22:33:15,37.3,grocery,1,22,0,0,0,0
TXN0000690,2024-02-20 00:00:16,12.77,retail,1,0,1,0,0,0
TXN0000691,2024-02-20 01:58:14,26.48,travel,1,1,1,0,0,0
TXN0000692,2024-02-20 03:41:36,4.38,travel,0,3,1,0,1,0
TXN0000693,2024-02-20 07:04:16,53.83,restaurant,0,7,1,0,0,0
TXN0000694,2024-02-20 08:51:29,4.32,retail,0,8,1,0,1,0
TXN0000695,2024-02-20 10:40:44,39.56,grocery,0,10,1,0,0,0
TXN0000696,2024-02-20 11:45:45,7.6,grocery,0,11,1,0,0,0
TXN0000697,2024-02-20 13:57:56,11.95,fuel,1,13,1,0,0,0
TXN0000698,2024-02-20 14:36:48,132.38,online,1,14,1,0,0,0
TXN0000699,2024-02-20 18:49:35,67.05,fuel,0,18,1,0,0,0
TXN0000700,2024-02-20 23:06:11,131.5,fuel,1,23,1,0,0,0
